city,area_sqft,bhk,bathrooms,parking,location_type,property_age,furnishing,price
Delhi,1659,5,3,1,Premium,7,Furnished,33950500.0
Lucknow,685,4,4,0,Standard,18,Furnished,3882500.0
Lucknow,2098,5,4,0,Standard,0,Furnished,11341000.0
Mumbai,2591,3,2,1,Standard,20,Unfurnished,46588000.0
Mumbai,1360,1,3,0,Premium,20,Unfurnished,31324000.0
Mumbai,1495,3,3,1,Premium,8,Furnished,36133000.0
Mumbai,1422,3,3,1,Standard,1,Furnished,27096000.0
Hyderabad,2314,5,1,0,Premium,20,Furnished,21657400.0
Delhi,1913,1,3,0,Developing,2,Furnished,23856000.0
Jaipur,1498,3,1,0,Premium,15,Unfurnished,9687000.0
Lucknow,2857,1,1,1,Premium,18,Unfurnished,16263450.0
Jaipur,889,1,1,0,Premium,10,Furnished,6078500.0
Chennai,2263,2,4,1,Premium,18,Furnished,22614250.0
Delhi,2640,2,2,0,Premium,15,Furnished,51830000.0
Kolkata,2625,1,3,0,Standard,12,Unfurnished,15650000.0
Chennai,582,2,4,1,Premium,3,Semi-Furnished,6724500.0
Pune,2477,5,1,1,Premium,2,Unfurnished,26910800.0
Jaipur,548,1,3,1,Standard,8,Unfurnished,2990000.0
Lucknow,1687,2,4,1,Standard,2,Furnished,8941500.0
Ahmedabad,1375,2,4,1,Premium,4,Semi-Furnished,10831250.0
Jaipur,532,3,1,1,Developing,5,Unfurnished,2728000.0
Hyderabad,1366,4,4,1,Premium,16,Semi-Furnished,13230600.0
Jaipur,1927,4,4,0,Standard,16,Furnished,10535000.0
Jaipur,712,3,3,0,Premium,13,Semi-Furnished,5128000.0
Hyderabad,1570,1,4,1,Developing,17,Furnished,9192000.0
Delhi,1755,2,2,0,Premium,15,Semi-Furnished,34322500.0
Pune,1104,4,3,1,Developing,5,Semi-Furnished,8315600.0
Lucknow,2107,2,2,0,Developing,16,Furnished,7885200.0
Hyderabad,2524,4,3,1,Standard,7,Furnished,19068000.0
Mumbai,2232,2,1,0,Premium,1,Unfurnished,52678800.0
Kolkata,1320,2,3,1,Premium,6,Unfurnished,10846000.0
Bengaluru,2042,1,2,1,Developing,2,Unfurnished,20053200.0
Pune,870,2,4,1,Standard,5,Unfurnished,7660000.0
Delhi,1014,4,3,0,Standard,12,Furnished,16210000.0
Pune,1528,3,3,1,Standard,20,Furnished,12774000.0
Lucknow,1082,5,2,0,Standard,13,Semi-Furnished,5669000.0
Mumbai,2917,1,1,1,Premium,4,Semi-Furnished,68757800.0
Kolkata,1777,1,1,0,Developing,6,Furnished,9029600.0
Kolkata,2581,5,4,0,Standard,17,Furnished,16536000.0
Hyderabad,1513,3,3,1,Premium,1,Unfurnished,14768300.0
Lucknow,2003,5,2,0,Standard,0,Semi-Furnished,10463500.0
Pune,2955,4,4,0,Developing,20,Unfurnished,19112000.0
Delhi,1836,2,2,0,Standard,5,Unfurnished,27890000.0
Ahmedabad,2041,2,2,1,Premium,20,Semi-Furnished,14593150.0
Bengaluru,1048,5,3,0,Standard,2,Furnished,14276000.0
Chennai,2735,5,2,1,Premium,2,Furnished,28416250.0
Lucknow,1088,5,2,0,Developing,11,Furnished,5066800.0
Bengaluru,1208,1,1,0,Developing,15,Furnished,11646800.0
Jaipur,1819,4,4,1,Standard,3,Furnished,10795000.0
Mumbai,1604,3,3,0,Developing,20,Unfurnished,22997600.0
Hyderabad,1497,5,2,1,Developing,13,Furnished,9583200.0
Lucknow,856,1,1,0,Premium,8,Furnished,5407600.0
Hyderabad,1129,5,4,0,Premium,15,Furnished,11423900.0
Bengaluru,2282,4,4,0,Standard,12,Furnished,28484000.0
Hyderabad,797,4,2,1,Premium,5,Unfurnished,8152700.0
Kolkata,1170,5,1,1,Standard,15,Semi-Furnished,7770000.0
Hyderabad,2071,2,4,0,Standard,9,Furnished,15347000.0
Kolkata,1941,1,3,1,Developing,7,Furnished,10116800.0
Hyderabad,541,3,2,1,Premium,18,Unfurnished,4973100.0
Ahmedabad,503,3,4,1,Standard,4,Semi-Furnished,3966500.0
Kolkata,2669,5,4,0,Premium,6,Furnished,22418200.0
Pune,1359,3,4,0,Premium,16,Unfurnished,14333600.0
Hyderabad,851,5,1,1,Developing,10,Furnished,6015600.0
Pune,1944,4,4,0,Standard,19,Furnished,16302000.0
Hyderabad,1836,2,2,0,Standard,20,Furnished,12952000.0
Kolkata,2131,4,4,1,Premium,11,Furnished,17921800.0
Hyderabad,1410,1,2,1,Premium,12,Semi-Furnished,13031000.0
Chennai,2714,4,4,1,Standard,17,Unfurnished,20855000.0
Delhi,2210,3,1,1,Standard,0,Unfurnished,34000000.0
Hyderabad,2059,1,3,0,Premium,19,Unfurnished,18286900.0
Delhi,2910,1,2,0,Developing,10,Semi-Furnished,35070000.0
Jaipur,612,4,4,0,Developing,6,Semi-Furnished,3598000.0
Pune,2612,2,3,1,Standard,11,Furnished,21696000.0
Ahmedabad,2000,2,4,1,Premium,18,Semi-Furnished,14600000.0
Kolkata,1415,4,3,0,Developing,0,Furnished,8392000.0
Mumbai,701,2,1,0,Developing,2,Furnished,10994400.0
Chennai,2976,3,4,1,Premium,3,Unfurnished,30016000.0
Pune,866,5,3,1,Premium,1,Furnished,10906400.0
Ahmedabad,1718,5,1,1,Premium,20,Furnished,13033700.0
Ahmedabad,1554,5,2,1,Standard,8,Unfurnished,9497000.0
Mumbai,864,3,1,1,Standard,6,Semi-Furnished,16352000.0
Jaipur,757,2,1,1,Premium,18,Furnished,5170500.0
Bengaluru,1580,4,3,0,Premium,19,Semi-Furnished,25048000.0
Jaipur,2780,2,2,1,Standard,8,Semi-Furnished,14500000.0
Bengaluru,2667,5,4,1,Premium,15,Semi-Furnished,42655200.0
Lucknow,2839,3,2,0,Standard,15,Furnished,13325500.0
Hyderabad,2481,2,3,1,Premium,19,Furnished,22977100.0
Pune,1716,3,2,1,Premium,5,Unfurnished,18546400.0
Mumbai,559,3,4,1,Developing,17,Furnished,8849600.0
Jaipur,1713,1,1,1,Premium,16,Furnished,11284500.0
Pune,1493,5,3,1,Developing,18,Semi-Furnished,10355200.0
Hyderabad,1156,1,4,1,Standard,14,Semi-Furnished,8392000.0
Bengaluru,2470,2,4,0,Standard,1,Unfurnished,30390000.0
Delhi,2417,1,4,0,Premium,15,Semi-Furnished,47231500.0
Mumbai,1946,3,4,1,Premium,8,Unfurnished,46286400.0
Lucknow,2339,1,2,0,Premium,3,Furnished,14433150.0
Hyderabad,2409,3,4,0,Premium,13,Semi-Furnished,22521900.0
Kolkata,1035,4,2,1,Standard,9,Unfurnished,6910000.0
Lucknow,2374,5,3,1,Developing,19,Semi-Furnished,9296400.0
Jaipur,1356,3,1,1,Developing,10,Furnished,6274000.0
Chennai,1673,3,2,0,Standard,20,Furnished,12847500.0
Lucknow,2076,1,4,0,Developing,18,Unfurnished,7173600.0
Delhi,537,1,4,1,Premium,5,Unfurnished,10971500.0
Jaipur,1499,1,3,0,Developing,20,Furnished,5996000.0
Hyderabad,2937,4,2,0,Developing,15,Unfurnished,16697200.0
Pune,2379,2,2,1,Premium,1,Unfurnished,25441600.0
Mumbai,2941,3,3,1,Developing,9,Unfurnished,42950400.0
Lucknow,2601,1,3,1,Developing,19,Furnished,9563600.0
Delhi,2000,3,4,1,Developing,7,Furnished,25300000.0
Kolkata,2287,3,4,0,Standard,0,Furnished,15222000.0
Lucknow,1288,1,2,0,Standard,10,Semi-Furnished,5946000.0
